dat_referencia,sig_estado,y_real,val_pld,y_pred,modelo,target
2025-12-30 09:30:00,MA,73.70747744166415,185.69,73.89182543539728,LightGBM,lcoh_s2_brl_kg
2025-12-30 09:30:00,PI,35.56608023419578,185.69,35.013284293181364,LightGBM,lcoh_s2_brl_kg
2025-12-30 09:30:00,PE,34.92020669774814,185.69,35.74873164356298,LightGBM,lcoh_s2_brl_kg
2025-12-30 09:30:00,PB,40.17190707642845,185.69,41.09427467346587,LightGBM,lcoh_s2_brl_kg
2025-12-30 09:30:00,RN,25.23996971042117,185.69,24.876883168043214,LightGBM,lcoh_s2_brl_kg
2025-12-30 09:30:00,CE,27.593681053863914,185.69,27.353439923668354,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:00:00,CE,27.529903276086138,184.87,27.29576291874475,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:00:00,RN,25.1761919326434,184.87,24.53380197098666,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:00:00,PE,34.85642891997036,184.87,35.727681073870706,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:00:00,PI,35.50230245641801,184.87,34.57549505496266,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:00:00,BA,26.175837195945764,184.87,26.828625119591763,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:00:00,MA,73.64369966388638,184.87,73.84718672882052,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:00:00,PB,40.108129298650674,184.87,40.98676899158143,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:30:00,PE,34.85642891997036,184.87,35.7391804639433,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:30:00,CE,27.529903276086138,184.87,27.308153866827794,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:30:00,BA,26.175837195945764,184.87,27.181511718495518,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:30:00,RN,25.1761919326434,184.87,24.530870384144166,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:30:00,PI,35.50230245641801,184.87,35.022165582216594,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:30:00,PB,40.108129298650674,184.87,41.05127379855627,LightGBM,lcoh_s2_brl_kg
2025-12-30 10:30:00,MA,73.64369966388638,184.87,73.82706457614546,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:00:00,PE,34.84865114219259,184.77,35.681977393901185,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:00:00,CE,27.52212549830836,184.77,27.39037851573882,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:00:00,PB,40.10035152087289,184.77,41.249013706203336,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:00:00,PI,35.494524678640225,184.77,35.58599051758848,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:00:00,MA,73.63592188610859,184.77,73.78223000698627,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:00:00,RN,25.168414154865616,184.77,24.61993863375195,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:00:00,BA,26.168059418167985,184.77,27.01376570585031,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:30:00,PI,35.494524678640225,184.77,35.47476904451235,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:30:00,RN,25.168414154865616,184.77,24.61993863375195,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:30:00,CE,27.52212549830836,184.77,27.39247417854441,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:30:00,MA,73.63592188610859,184.77,73.79691004189553,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:30:00,PB,40.10035152087289,184.77,41.3274444245932,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:30:00,BA,26.168059418167985,184.77,27.016978934472146,LightGBM,lcoh_s2_brl_kg
2025-12-30 11:30:00,PE,34.84865114219259,184.77,35.74414913286124,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:00:00,CE,27.397681053863913,183.17,27.55825339994885,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:00:00,PB,39.97590707642845,183.17,41.37027272755313,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:00:00,MA,73.51147744166416,183.17,73.84472302409259,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:00:00,PE,34.72420669774814,183.17,35.81320304567516,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:00:00,RN,25.043969710421173,183.17,24.618832201153236,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:00:00,BA,26.04361497372354,183.17,27.333900888812646,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:00:00,PI,35.37008023419578,183.17,35.17228103796189,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:30:00,RN,25.043969710421173,183.17,24.61376359524263,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:30:00,PI,35.37008023419578,183.17,35.410534211507695,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:30:00,MA,73.51147744166416,183.17,73.90087207135004,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:30:00,PE,34.72420669774814,183.17,35.787210398575915,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:30:00,PB,39.97590707642845,183.17,41.421805971340945,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:30:00,CE,27.397681053863913,183.17,27.577774854021076,LightGBM,lcoh_s2_brl_kg
2025-12-30 12:30:00,BA,26.04361497372354,183.17,27.305781512721534,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:00:00,PE,34.925651142192585,185.76,35.92722777952147,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:00:00,PI,35.57152467864022,185.76,37.58641495654954,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:00:00,RN,25.245414154865614,185.76,25.21691715066883,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:00:00,MA,73.71292188610859,185.76,73.53353419586742,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:00:00,BA,26.245059418167983,185.76,27.482385243316994,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:00:00,PB,40.17735152087289,185.76,41.6380190602084,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:00:00,CE,27.599125498308357,185.76,27.995756805511494,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:30:00,RN,25.245414154865614,185.76,25.86297097693976,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:30:00,BA,26.245059418167983,185.76,27.279112756805194,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:30:00,CE,27.599125498308357,185.76,28.135784877764735,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:30:00,PE,34.925651142192585,185.76,35.754514658036655,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:30:00,PI,35.57152467864022,185.76,37.59834557646307,LightGBM,lcoh_s2_brl_kg
2025-12-30 13:30:00,PB,40.17735152087289,185.76,41.681670948971565,LightGBM,lcoh_s2_brl_kg
2025-12-30 14:00:00,BA,26.556170529279093,189.76,27.47566579327548,LightGBM,lcoh_s2_brl_kg
2025-12-30 14:00:00,PE,35.236762253303695,189.76,35.777612347505936,LightGBM,lcoh_s2_brl_kg
2025-12-30 14:00:00,CE,27.910236609419467,189.76,28.57056491123121,LightGBM,lcoh_s2_brl_kg
2025-12-30 14:00:00,PB,40.488462631984,189.76,41.76952372878813,LightGBM,lcoh_s2_brl_kg
2025-12-30 14:00:00,RN,25.556525265976724,189.76,26.437306083715956,LightGBM,lcoh_s2_brl_kg
2025-12-30 14:30:00,PE,35.236762253303695,189.76,36.17628459313881,LightGBM,lcoh_s2_brl_kg
2025-12-30 14:30:00,RN,25.556525265976724,189.76,26.249356318768122,LightGBM,lcoh_s2_brl_kg
2025-12-30 14:30:00,BA,26.556170529279093,189.76,27.668079221750656,LightGBM,lcoh_s2_brl_kg
2025-12-30 14:30:00,CE,27.910236609419467,189.76,28.51273561377697,LightGBM,lcoh_s2_brl_kg
2025-12-30 15:00:00,RN,25.96096971042117,194.96,26.55695154467383,LightGBM,lcoh_s2_brl_kg
2025-12-30 15:00:00,PE,35.64120669774814,194.96,36.20264210649023,LightGBM,lcoh_s2_brl_kg
2025-12-30 15:30:00,RN,25.96096971042117,194.96,26.53607021602888,LightGBM,lcoh_s2_brl_kg
2025-12-30 16:00:00,RN,26.540414154865616,202.41,27.58809831347072,LightGBM,lcoh_s2_brl_kg
2025-12-30 16:30:00,RN,26.540414154865616,202.41,27.73195192413671,LightGBM,lcoh_s2_brl_kg
2025-12-30 17:00:00,RN,27.505636377087836,214.82,29.687988843122145,LightGBM,lcoh_s2_brl_kg
2025-12-30 17:30:00,RN,27.505636377087836,214.82,28.976994487595476,LightGBM,lcoh_s2_brl_kg
2025-12-30 18:00:00,RN,28.035303043754503,221.63,29.5954592363974,LightGBM,lcoh_s2_brl_kg
2025-12-30 18:30:00,RN,28.035303043754503,221.63,29.282261119753258,LightGBM,lcoh_s2_brl_kg
2025-12-30 19:00:00,RN,28.84885859931006,232.09,32.02658070019628,LightGBM,lcoh_s2_brl_kg
2025-12-30 19:30:00,RN,28.84885859931006,232.09,31.998148570580806,LightGBM,lcoh_s2_brl_kg
2025-12-30 20:00:00,RN,28.748525265976728,230.8,31.907647467961937,LightGBM,lcoh_s2_brl_kg
2025-12-30 20:30:00,RN,28.748525265976728,230.8,31.852041775277183,LightGBM,lcoh_s2_brl_kg
2025-12-31 07:00:00,PE,34.58109558663703,181.33,34.91745393694065,LightGBM,lcoh_s2_brl_kg
2025-12-31 07:00:00,RN,24.900858599310062,181.33,25.208202150059055,LightGBM,lcoh_s2_brl_kg
2025-12-31 07:00:00,CE,27.254569942752802,181.33,27.662203712031005,LightGBM,lcoh_s2_brl_kg
2025-12-31 07:00:00,BA,25.90050386261243,181.33,27.07549859041067,LightGBM,lcoh_s2_brl_kg
2025-12-31 07:00:00,PI,35.22696912308467,181.33,36.233571332775334,LightGBM,lcoh_s2_brl_kg
2025-12-31 07:30:00,PI,35.22696912308467,181.33,36.224396092560596,LightGBM,lcoh_s2_brl_kg
2025-12-31 07:30:00,PB,39.83279596531734,181.33,40.49651257930652,LightGBM,lcoh_s2_brl_kg
2025-12-31 07:30:00,BA,25.90050386261243,181.33,26.885180114706092,LightGBM,lcoh_s2_brl_kg
2025-12-31 07:30:00,CE,27.254569942752802,181.33,27.69370809867071,LightGBM,lcoh_s2_brl_kg
2025-12-31 07:30:00,RN,24.900858599310062,181.33,25.11570626531866,LightGBM,lcoh_s2_brl_kg
2025-12-31 07:30:00,PE,34.58109558663703,181.33,35.02383340093638,LightGBM,lcoh_s2_brl_kg
2025-12-31 08:00:00,BA,25.546614973723536,176.78,26.345751608695704,LightGBM,lcoh_s2_brl_kg
2025-12-31 08:00:00,CE,26.900681053863913,176.78,27.187983319652375,LightGBM,lcoh_s2_brl_kg
2025-12-31 08:00:00,RN,24.54696971042117,176.78,24.46339595612735,LightGBM,lcoh_s2_brl_kg
2025-12-31 08:00:00,PI,34.87308023419578,176.78,34.05056478741829,LightGBM,lcoh_s2_brl_kg
2025-12-31 08:00:00,PB,39.47890707642844,176.78,38.81179475596347,LightGBM,lcoh_s2_brl_kg
2025-12-31 08:00:00,PE,34.22720669774814,176.78,33.819874301023184,LightGBM,lcoh_s2_brl_kg
2025-12-31 08:30:00,PB,39.47890707642844,176.78,38.811636810337845,LightGBM,lcoh_s2_brl_kg
2025-12-31 08:30:00,PI,34.87308023419578,176.78,34.050556430133845,LightGBM,lcoh_s2_brl_kg
2025-12-31 08:30:00,PE,34.22720669774814,176.78,33.85657242859366,LightGBM,lcoh_s2_brl_kg
2025-12-31 08:30:00,RN,24.54696971042117,176.78,24.576318783802062,LightGBM,lcoh_s2_brl_kg
2025-12-31 08:30:00,CE,26.900681053863913,176.78,27.03146726389856,LightGBM,lcoh_s2_brl_kg
2025-12-31 08:30:00,BA,25.546614973723536,176.78,26.25804145065272,LightGBM,lcoh_s2_brl_kg
2025-12-31 09:00:00,PE,31.729762253303694,144.67,31.427796945586742,LightGBM,lcoh_s2_brl_kg
2025-12-31 09:00:00,PB,36.981462631984,144.67,36.92986213049507,LightGBM,lcoh_s2_brl_kg
2025-12-31 09:00:00,BA,23.049170529279095,144.67,23.676001196599298,LightGBM,lcoh_s2_brl_kg
2025-12-31 09:00:00,CE,24.403236609419466,144.67,24.72420394387103,LightGBM,lcoh_s2_brl_kg
2025-12-31 09:00:00,RN,22.049525265976726,144.67,22.09809541556517,LightGBM,lcoh_s2_brl_kg
2025-12-31 09:00:00,PI,32.375635789751335,144.67,32.35740795992985,LightGBM,lcoh_s2_brl_kg
2025-12-31 09:30:00,PI,32.375635789751335,144.67,32.54573043697045,LightGBM,lcoh_s2_brl_kg
2025-12-31 09:30:00,RN,22.049525265976726,144.67,22.095040691056106,LightGBM,lcoh_s2_brl_kg
2025-12-31 09:30:00,PE,31.729762253303694,144.67,31.397020425744664,LightGBM,lcoh_s2_brl_kg
2025-12-31 09:30:00,CE,24.403236609419466,144.67,24.75243055862099,LightGBM,lcoh_s2_brl_kg
2025-12-31 09:30:00,BA,23.049170529279095,144.67,23.68473184880119,LightGBM,lcoh_s2_brl_kg
2025-12-31 09:30:00,PB,36.981462631984,144.67,36.947024169480315,LightGBM,lcoh_s2_brl_kg
2025-12-31 10:00:00,PI,25.681302456418003,58.6,26.006468759490485,LightGBM,lcoh_s2_brl_kg
2025-12-31 10:00:00,BA,16.354837195945763,58.6,16.786731859109317,LightGBM,lcoh_s2_brl_kg
2025-12-31 10:00:00,CE,17.708903276086136,58.6,17.647757122419534,LightGBM,lcoh_s2_brl_kg
2025-12-31 10:00:00,RN,15.355191932643393,58.6,15.4434821776045,LightGBM,lcoh_s2_brl_kg
2025-12-31 10:00:00,PB,30.28712929865067,58.6,30.418222863940663,LightGBM,lcoh_s2_brl_kg
2025-12-31 10:00:00,PE,25.03542891997036,58.6,25.228157616207834,LightGBM,lcoh_s2_brl_kg
2025-12-31 10:30:00,CE,17.708903276086136,58.6,17.647757122419534,LightGBM,lcoh_s2_brl_kg
2025-12-31 10:30:00,RN,15.355191932643393,58.6,15.487064892058688,LightGBM,lcoh_s2_brl_kg
2025-12-31 10:30:00,PI,25.681302456418003,58.6,25.808360557533838,LightGBM,lcoh_s2_brl_kg
2025-12-31 10:30:00,PE,25.03542891997036,58.6,25.226184481279383,LightGBM,lcoh_s2_brl_kg
2025-12-31 10:30:00,PB,30.28712929865067,58.6,30.418222863940663,LightGBM,lcoh_s2_brl_kg
2025-12-31 10:30:00,BA,16.354837195945763,58.6,16.665910852508368,LightGBM,lcoh_s2_brl_kg
2025-12-31 11:00:00,PB,30.28712929865067,58.6,30.47645819807644,LightGBM,lcoh_s2_brl_kg
2025-12-31 11:00:00,PE,25.03542891997036,58.6,25.21177317326911,LightGBM,lcoh_s2_brl_kg
2025-12-31 11:00:00,RN,15.355191932643393,58.6,15.468994747621613,LightGBM,lcoh_s2_brl_kg
2025-12-31 11:00:00,CE,17.708903276086136,58.6,17.639242670983766,LightGBM,lcoh_s2_brl_kg
2025-12-31 11:00:00,PI,25.681302456418003,58.6,26.02975696980695,LightGBM,lcoh_s2_brl_kg
2025-12-31 11:00:00,BA,16.354837195945763,58.6,16.654454466129682,LightGBM,lcoh_s2_brl_kg
2025-12-31 11:30:00,CE,17.708903276086136,58.6,17.66128169198342,LightGBM,lcoh_s2_brl_kg
2025-12-31 11:30:00,BA,16.354837195945763,58.6,16.680500909145866,LightGBM,lcoh_s2_brl_kg
2025-12-31 11:30:00,PB,30.28712929865067,58.6,30.43388931107147,LightGBM,lcoh_s2_brl_kg
2025-12-31 11:30:00,PE,25.03542891997036,58.6,25.196155350854628,LightGBM,lcoh_s2_brl_kg
2025-12-31 11:30:00,PI,25.681302456418003,58.6,26.056091548289007,LightGBM,lcoh_s2_brl_kg
2025-12-31 11:30:00,RN,15.355191932643393,58.6,15.3546534572134,LightGBM,lcoh_s2_brl_kg
2025-12-31 12:00:00,PB,31.80612929865067,78.13,31.106578377676282,LightGBM,lcoh_s2_brl_kg
2025-12-31 12:00:00,CE,19.227903276086135,78.13,19.317046193903906,LightGBM,lcoh_s2_brl_kg
2025-12-31 12:00:00,PI,27.200302456418004,78.13,27.21177803643804,LightGBM,lcoh_s2_brl_kg
2025-12-31 12:00:00,PE,26.554428919970363,78.13,26.674824942731377,LightGBM,lcoh_s2_brl_kg
2025-12-31 12:00:00,RN,16.874191932643395,78.13,16.85457060439564,LightGBM,lcoh_s2_brl_kg
2025-12-31 12:00:00,BA,17.87383719594576,78.13,18.50050628028959,LightGBM,lcoh_s2_brl_kg
2025-12-31 12:30:00,CE,19.227903276086135,78.13,19.352555584190416,LightGBM,lcoh_s2_brl_kg
2025-12-31 12:30:00,BA,17.87383719594576,78.13,18.549175159630547,LightGBM,lcoh_s2_brl_kg
2025-12-31 12:30:00,PE,26.554428919970363,78.13,26.67565859903357,LightGBM,lcoh_s2_brl_kg
2025-12-31 12:30:00,PI,27.200302456418004,78.13,27.47099968637958,LightGBM,lcoh_s2_brl_kg
2025-12-31 12:30:00,RN,16.874191932643395,78.13,16.85457060439564,LightGBM,lcoh_s2_brl_kg
2025-12-31 12:30:00,PB,31.80612929865067,78.13,30.99346389995491,LightGBM,lcoh_s2_brl_kg
2025-12-31 13:00:00,PB,39.32879596531733,174.85,38.84514608421582,LightGBM,lcoh_s2_brl_kg
2025-12-31 13:00:00,BA,25.396503862612427,174.85,26.410152643384762,LightGBM,lcoh_s2_brl_kg
2025-12-31 13:00:00,PI,34.72296912308467,174.85,34.16263895966012,LightGBM,lcoh_s2_brl_kg
2025-12-31 13:00:00,CE,26.7505699427528,174.85,27.02704397200899,LightGBM,lcoh_s2_brl_kg
2025-12-31 13:00:00,PE,34.07709558663703,174.85,33.82101127535627,LightGBM,lcoh_s2_brl_kg
2025-12-31 13:00:00,RN,24.396858599310058,174.85,24.142539377148704,LightGBM,lcoh_s2_brl_kg
2025-12-31 13:30:00,PE,34.07709558663703,174.85,33.817741758522644,LightGBM,lcoh_s2_brl_kg
2025-12-31 13:30:00,PB,39.32879596531733,174.85,38.784201250233664,LightGBM,lcoh_s2_brl_kg
2025-12-31 13:30:00,BA,25.396503862612427,174.85,26.365089103693407,LightGBM,lcoh_s2_brl_kg
2025-12-31 13:30:00,PI,34.72296912308467,174.85,34.151254489406334,LightGBM,lcoh_s2_brl_kg
2025-12-31 13:30:00,CE,26.7505699427528,174.85,27.03859004794799,LightGBM,lcoh_s2_brl_kg
2025-12-31 13:30:00,RN,24.396858599310058,174.85,24.133351001409185,LightGBM,lcoh_s2_brl_kg
2025-12-31 14:00:00,PB,39.776018187539556,180.6,40.527073749370686,LightGBM,lcoh_s2_brl_kg
2025-12-31 14:00:00,CE,27.19779216497502,180.6,27.424407511126216,LightGBM,lcoh_s2_brl_kg
2025-12-31 14:00:00,BA,25.84372608483465,180.6,26.910351280624443,LightGBM,lcoh_s2_brl_kg
2025-12-31 14:00:00,RN,24.84408082153228,180.6,24.880524956618505,LightGBM,lcoh_s2_brl_kg
2025-12-31 14:00:00,PE,34.52431780885925,180.6,34.96412652052508,LightGBM,lcoh_s2_brl_kg
2025-12-31 14:00:00,PI,35.17019134530689,180.6,36.15605523737998,LightGBM,lcoh_s2_brl_kg
2025-12-31 14:30:00,CE,27.19779216497502,180.6,27.62228429566879,LightGBM,lcoh_s2_brl_kg
2025-12-31 14:30:00,PE,34.52431780885925,180.6,34.99292272051445,LightGBM,lcoh_s2_brl_kg
2025-12-31 14:30:00,PB,39.776018187539556,180.6,40.601834063699954,LightGBM,lcoh_s2_brl_kg
2025-12-31 14:30:00,PI,35.17019134530689,180.6,36.16064740752567,LightGBM,lcoh_s2_brl_kg
2025-12-31 14:30:00,BA,25.84372608483465,180.6,26.96062275626028,LightGBM,lcoh_s2_brl_kg
2025-12-31 14:30:00,RN,24.84408082153228,180.6,24.900248956865244,LightGBM,lcoh_s2_brl_kg
2025-12-31 15:00:00,CE,27.512014387197247,184.64,27.471314296319218,LightGBM,lcoh_s2_brl_kg
2025-12-31 15:00:00,RN,25.158303043754508,184.64,24.999564033772124,LightGBM,lcoh_s2_brl_kg
2025-12-31 15:00:00,BA,26.157948307056873,184.64,26.938701081348363,LightGBM,lcoh_s2_brl_kg
2025-12-31 15:00:00,PE,34.83854003108147,184.64,35.16978640633072,LightGBM,lcoh_s2_brl_kg
2025-12-31 15:00:00,PB,40.09024040976178,184.64,40.610867803835816,LightGBM,lcoh_s2_brl_kg
2025-12-31 15:00:00,PI,35.48441356752912,184.64,36.515855669229666,LightGBM,lcoh_s2_brl_kg
2025-12-31 15:30:00,PE,34.83854003108147,184.64,35.06074783717482,LightGBM,lcoh_s2_brl_kg
2025-12-31 15:30:00,BA,26.157948307056873,184.64,27.16629741325688,LightGBM,lcoh_s2_brl_kg
2025-12-31 15:30:00,PI,35.48441356752912,184.64,36.51978342142955,LightGBM,lcoh_s2_brl_kg
2025-12-31 15:30:00,CE,27.512014387197247,184.64,27.52908158384895,LightGBM,lcoh_s2_brl_kg
2025-12-31 15:30:00,RN,25.158303043754508,184.64,24.921576467673095,LightGBM,lcoh_s2_brl_kg
2025-12-31 15:30:00,PB,40.09024040976178,184.64,40.619368936549066,LightGBM,lcoh_s2_brl_kg
2025-12-31 16:00:00,BA,26.479170529279095,188.77,27.45894172703824,LightGBM,lcoh_s2_brl_kg
2025-12-31 16:00:00,PE,35.1597622533037,188.77,35.14012969039274,LightGBM,lcoh_s2_brl_kg
2025-12-31 16:00:00,CE,27.833236609419473,188.77,27.866415851123758,LightGBM,lcoh_s2_brl_kg
2025-12-31 16:00:00,RN,25.47952526597673,188.77,26.125016574043915,LightGBM,lcoh_s2_brl_kg
2025-12-31 16:00:00,PB,40.41146263198401,188.77,40.69304519982624,LightGBM,lcoh_s2_brl_kg
2025-12-31 16:00:00,PI,35.805635789751335,188.77,36.49848758448657,LightGBM,lcoh_s2_brl_kg
2025-12-31 16:30:00,PI,35.805635789751335,188.77,36.48681113173788,LightGBM,lcoh_s2_brl_kg
2025-12-31 16:30:00,PE,35.1597622533037,188.77,35.15596837000938,LightGBM,lcoh_s2_brl_kg
2025-12-31 16:30:00,BA,26.479170529279095,188.77,27.339464011514814,LightGBM,lcoh_s2_brl_kg
2025-12-31 16:30:00,PB,40.41146263198401,188.77,40.764966801707686,LightGBM,lcoh_s2_brl_kg
2025-12-31 16:30:00,CE,27.833236609419473,188.77,27.83918044590226,LightGBM,lcoh_s2_brl_kg
2025-12-31 16:30:00,RN,25.47952526597673,188.77,26.136322695983427,LightGBM,lcoh_s2_brl_kg
2025-12-31 17:00:00,BA,26.799614973723536,192.89,27.54985882598685,LightGBM,lcoh_s2_brl_kg
2025-12-31 17:00:00,PB,40.73190707642844,192.89,40.70603363416728,LightGBM,lcoh_s2_brl_kg
2025-12-31 17:00:00,CE,28.153681053863913,192.89,28.00741484856826,LightGBM,lcoh_s2_brl_kg
2025-12-31 17:00:00,RN,25.79996971042117,192.89,26.40156659583282,LightGBM,lcoh_s2_brl_kg
2025-12-31 17:00:00,PI,36.12608023419578,192.89,36.820044111948064,LightGBM,lcoh_s2_brl_kg
2025-12-31 17:30:00,CE,28.153681053863913,192.89,28.024175598801847,LightGBM,lcoh_s2_brl_kg
2025-12-31 17:30:00,PI,36.12608023419578,192.89,36.81939546921712,LightGBM,lcoh_s2_brl_kg
2025-12-31 17:30:00,PB,40.73190707642844,192.89,40.642378708186776,LightGBM,lcoh_s2_brl_kg
2025-12-31 17:30:00,BA,26.799614973723536,192.89,27.550402843186927,LightGBM,lcoh_s2_brl_kg
2025-12-31 17:30:00,RN,25.79996971042117,192.89,26.397062025809188,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:00:00,CE,26.30023660941947,169.06,26.121922334695537,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:00:00,PE,33.626762253303696,169.06,32.584702351563486,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:00:00,BA,24.946170529279094,169.06,25.50464091513956,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:00:00,PI,34.272635789751334,169.06,33.46385097502298,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:00:00,PB,38.87846263198401,169.06,37.48487755910608,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:00:00,MA,72.4140329972197,169.06,69.61332648205844,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:00:00,RN,23.946525265976728,169.06,23.796951012510863,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:30:00,RN,23.946525265976728,169.06,23.70616283101092,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:30:00,BA,24.946170529279094,169.06,25.3515961011732,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:30:00,PE,33.626762253303696,169.06,32.72550108475799,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:30:00,PB,38.87846263198401,169.06,37.70767458257371,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:30:00,MA,72.4140329972197,169.06,69.61138832850366,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:30:00,CE,26.30023660941947,169.06,26.251257308603375,LightGBM,lcoh_s2_brl_kg
2026-01-01 07:30:00,PI,34.272635789751334,169.06,33.459539083588005,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:00:00,RN,15.254858599310062,57.31,15.960258929230164,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:00:00,PE,24.93509558663703,57.31,25.09191618435614,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:00:00,CE,17.6085699427528,57.31,17.79469842799746,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:00:00,MA,63.722366330553044,57.31,63.70670100196367,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:00:00,BA,16.25450386261243,57.31,16.888946202300446,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:00:00,PI,25.58096912308467,57.31,25.91997197959879,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:00:00,PB,30.186795965317337,57.31,29.846396064170168,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:30:00,MA,63.722366330553044,57.31,63.06159984480192,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:30:00,BA,16.25450386261243,57.31,16.829048843628847,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:30:00,PE,24.93509558663703,57.31,25.171265044292124,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:30:00,PI,25.58096912308467,57.31,25.45839685156389,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:30:00,PB,30.186795965317337,57.31,29.94739922417251,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:30:00,CE,17.6085699427528,57.31,17.70546871331435,LightGBM,lcoh_s2_brl_kg
2026-01-01 08:30:00,RN,15.254858599310062,57.31,15.1543572020773,LightGBM,lcoh_s2_brl_kg
2026-01-01 09:00:00,CE,17.6085699427528,57.31,17.766298387730004,LightGBM,lcoh_s2_brl_kg
2026-01-01 09:00:00,PB,30.186795965317337,57.31,30.23077152583521,LightGBM,lcoh_s2_brl_kg
2026-01-01 09:00:00,BA,16.25450386261243,57.31,16.663267744287392,LightGBM,lcoh_s2_brl_kg
2026-01-01 09:00:00,MA,63.722366330553044,57.31,63.079243329422276,LightGBM,lcoh_s2_brl_kg
2026-01-01 09:00:00,RN,15.254858599310062,57.31,15.347799560060567,LightGBM,lcoh_s2_brl_kg
2026-01-01 09:00:00,PI,25.58096912308467,57.31,25.505952035471942,LightGBM,lcoh_s2_brl_kg
2026-01-01 09:00:00,PE,24.93509558663703,57.31,25.25577813971368,LightGBM,lcoh_s2_brl_kg
2026-01-01 09:30:00,MA,63.722366330553044,57.31,62.513378765658594,LightGBM,lcoh_s2_brl_kg
2026-01-01 09:30:00,PI,25.58096912308467,57.31,25.337950399900073,LightGBM,lcoh_s2_brl_kg
